Khritaki mit gegrilltem Ratatouille und Feta (Gl,Ei,La,We) und Tomatensauce (2)	328	3.2
"Döner-Teller", Hähnchenfleisch vom Spieß mit frischem Salattopping (Gl,Sl,Sf,G,We) eine kleinen Portion Pommes frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf) oder Türkischer Reis (Gl,Ei,La,We) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	445	3.8
"Hausgemachter Backfisch", Seelachsfilet im Backteig (5,Gl,Ei,Fi,Sw,We) mit hausgemachter Remouladensauce (1,2,9,Ei,La,Sf) und Kartoffelsalat (2,So,Sf)	394	1.3
Gemüse-Thaicurry mit Kokosmilch und Sojasprossen (So), Mie-Nudeln (Gl,We)	248	3.0
Paniertes Schweineschnitzel (Gl,Ei,S,We) mit Pilzrahmsauce (La) und Kartoffeln	348	3.5
Ungarisches Rindergulasch (5,Sw,R) mit Penne Rigate - Pastasorte (Gl,We)	399	5.0
Hausgemachter Berliner Erbseneintopf (Sl)	223	1.7
Blumenkohlcremesuppe (So)	72	4.0
Hausgemachter Badischer Kartoffeleintopf (So,Sl)	112	2.7
Vollkornreis oder Grüne Bohnen	72	1.8
Gebratenes Schweinenackensteak vom Grill mit Schmorzwiebeln (Gl,S,We)Baguettebrötchen (Gl,We,Ro)	357	3.4
Penne Rigate - Pastasorte (Gl,We) oder Broccoligemüse	72	1.0
Kichererbsen-Kokos-Korma mit Mandelreis (Nu,Man)	265	3.7
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Vegan gefüllte Paprikaschote mit BratensauceKartoffeln dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)Fruchtjoghurt Waldfrucht-Heidelbeer (1,La)Dessert	378	3.9
Geschmorte Kohlroulade (Gl,S,We) mit Bratensauce und Kartoffeln dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	5.0
Paniertes Hähnchenschnitzel (Gl,G,We) dazu Paprika-Radieschen-Dip (So) und Reis mit Weißkrautsalat	378	3.0
Gyros - Auflauf mit Kritharaki (Gl,Ei,La,Sl,G,We) mit Paprika Dip (1,2,9,La,Sf)	437	3.7
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf) mit Nachos	369	2.1
Karotten-Ingwersuppe (So)	72	1.0
Vollkornpenne (Gl,We) mit Sauce Bolognese (Sl,R)	250	1.2
"Falafel-Dönerteller" Falafel mit frischem Salattopping (Gl,We) eine kleinen Portion Pommes frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf) oder Türkischer Reis (Gl,Ei,La,We) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	445	4.6
Gemüsesuppe (Gl,So,Sl,Ge)Große Frikadelle (Gl,Ei,S,R,We) mit Zwiebel-Senfsauce (So,Sf)Kartoffeln oder Rahmkohlrabi (So)DessertFruchtjoghurt Vanille (La)	378	3.0
4 Vegetarische Maultaschen mit Blumenkohl und Käse gefüllt (Gl,Ei,La,We) mit Zwiebelbrühe	250	4.4
Khritaki mit gegrilltem Ratatouille und Feta (Gl,Ei,La,We) und Tomatensauce (2)	328	2.8
Falafelspieß (Gl,We) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	207	3.2
Tagessalat oder Weißkrautsalat mit buntem Salat oder Mexikanischer SalatSalat von grünen Bohnen dazu ein gemischter Salat oder Joghurtdressing (La) zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	72	2.4
Hausgemachter Rheinischer Bauerneintopf (So,Sl)	112	2.1
Cannelloni mit Rindfleisch gefüllt (1,Gl,Ei,Sl,R,We) und Tomatensauce (2)	250	1.5
Bockwurst (2,3,8,S,R) Rindswurst (2,3,8,La,Sl,Sf,R)	117	1.4
marinierte Hähnchenbruststreifen (Gl,So,G,We)	106	2.3
gebratene Gemüselaibchen (Gl,We)vom Grill mit Paprika Dip (1,2,9,La,Sf) und Fladenbrot (Gl,So,We,Ro,Ge,Haf)	334	3.6
Gebackener Camembert mit Preiselbeeren (Gl,La,We) dazu ein gemischter Salat	344	3.8
Bockwurst (2,3,8,S,R) Rindswurst (2,3,8,La,Sl,Sf,R)	117	3.0
Piccata von der Hähnchenbrust (2,Gl,Ei,La,G,We) dazu Vollkorn-Boccolini (Gl,We) und Tomatensauce (2)	346	4.0
Hausgemachter Rheinischer Bauerneintopf (So,Sl)	223	2.3
Fränkische Kartoffelsuppe (3,So,La,Sl)	72	2.5
Gegrillte Hähnchenbrust (G) mit Paprika Dip (1,2,9,La,Sf) und Fladenbrot (Gl,So,We,Ro,Ge,Haf)	364	3.7
Penne Rigate - Pastasorte (Gl,We) und Sahnesauce aromatisiert mit Frankfurter Kräutern (Gl,La,Sl,Ge) getoppt mit Fetakäse (La)	250	2.0
Asiatische Nudelsalatbowl mit buntem Gemüse, Teriyakisauce, Sesam und frischem Koriander (Gl,So,Se,We) getoppt mit mini Frikadelle (Gl,Ei,G,We) mit buntem Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.2
Kartoffeln oder Penne Rigate - Pastasorte (Gl,We) oder Buntes Gemüse	72	2.1
Hamburger Pannfisch (Fi,La,Sf) mit feiner Dill-Senfsauce (5,So,Sf,Sw) und Kartoffeln	396	4.9
Tagessalat oder Weißkrautsalat mit buntem Salat oder Mexikanischer SalatSalat von grünen Bohnen dazu ein gemischter Salat oder Joghurtdressing (La) zur Wahl mit French Dressing (Sf)	72	3.0
Kichererbsen-Ananas-Spinat-Curry mit indischen Kartoffeln	253	2.2
Sellerierahmsuppe (Gl,So,Sl,Ge)Szegediner Sojagulasch (So)Penne Rigate - Pastasorte (Gl,We) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	1.7
Maccaroni ´n Cheese (Gl,La,Sf,We) mit Käsesauce (2,Ei,La)	274	4.7
Gemüsebällchen "Köttbullar" (Gl,We) mit veganer Rahmsauce (So) und Reis	281	2.4
Penne Rigate - Pastasorte (Gl,We) und Tomatensauce (2) zur Wahl mit Hackfleisch (R) oder Mozzarella (La)	340	4.2
Spiralli (Gl,We) mit Linsenbolognese (2,Sl)	235	2.6
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) und Weißkrautsalat dazu Reis	336	2.7
Tex Mex Nacho Bowl (3,La) getoppt mit Tofuwürfel (So) oder getoppt mit Fetakäse (La)	269	2.8
Schnitzel auf Weizenbasis (Gl,We) mit Zwiebel-Senfsauce (So,Sf) und Kartoffeln und Rahmkohlrabi (So)	378	2.7
Gemüsesuppe (Gl,So,Sl,Ge)Schnitzel auf Weizenbasis (Gl,We) mit Zwiebel-Senfsauce (So,Sf)Kartoffeln oder Rahmkohlrabi (So)DessertFruchtjoghurt Vanille (La)	378	5.0
Spiralli (Gl,We) "greek style" mit Hirtenkäse und Gemüse (6,La,Sl)	250	4.0
Sellerierahmsuppe (Gl,So,Sl,Ge)	72	1.8
Bulgur Buddha Bowl (3,Gl,Se,We)	339	4.9
Spiralli (Gl,We) "prosciutto" mit ital. Landschinken und Tomatensugo (2,6,S) in Bechamel (La)	250	2.0
Tomatensuppe (2)Souvlaki-Spieß (Schweinefleisch am Holzspieß) typisch griechisch gewürzt (Ei,S) oder veganer Rahmsauce (So)Kräuternudeln (Gl,We) oder WeißkrautsalatDessertFruchtjoghurt Banane (La)	378	3.3
Hausgemachter Weißer Bohneneintopf (2,Sl)	112	2.8
Reis oder Broccoligemüse	72	1.0
Hausgemachter Weißer Bohneneintopf (2,Sl)	223	2.2
Sellerierahmsuppe (Gl,So,Sl,Ge)Szegediner Sojagulasch (So)Penne Rigate - Pastasorte (Gl,We) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	4.0
Vegane Bratwurst (So,Sl) vom GrillBaguettebrötchen (Gl,We,Ro)	270	2.8
Hühnerfricassee (gekochtes Hühnchen mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,G,Ge) mit Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.2
Piccata vom Buntbarsch (2,Gl,Ei,Fi,La,We) mit Ratatouille - Kartoffelgemüse	250	2.5
"Falafel-Dürüm", Falafel im Wrap mit frischem Salat (Gl,We) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	350	2.4
Rahmkohlrabi (So)	72	1.3
Kürbis-Soja-Bolognese (Gl,So,We) mit Spiralli (Gl,We)	358	3.6
Mainzer Bratwurst (3,S) mit Rotkohl (3,9) und Röstzwiebelpüree (3,Gl,La,We)	378	3.5
Wedgeskartoffeln (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	1.0
Penne Rigate - Pastasorte (Gl,We) und Tomatensauce (2) zur Wahl mit Hackfleisch (R) oder Mozzarella (La)	340	2.1
Spinatknödel (Gl,Ei,La,We) mit Sahnesauce (Gl,La,Sl,Ge) und Röstzwiebeln (Gl,We)	250	3.1
Asiatische Reispfanne mit Gemüse, Pilzen und Sojakeimlingen (So) getoppt mit Hähnchenstreifen (G) oder getoppt mit Tofuwürfel (So)	340	3.6
Kartoffeln oder Broccoligemüse	72	2.5
Orientalische Kichererbsen-Kartoffel Tagine	248	2.3
Kartoffeln oder Broccoligemüse	72	1.9
"Falafel", Kichererbsenbällchen (Gl,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	1.3
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) ,Weißkrautsalat und Reis	336	3.3
Reis oder Rahmkohlrabi (So)	72	1.0
Nürn-Burger: Frische Bratwurstschnecke im Laugenbrötchen, Salat (3,Gl,Sl,Sf,S,R,We) und Weißkrautrelish mit Nachos	370	3.6
Champignoncremesuppe (So)	72	1.0
Tomatensuppe (2)Broccoli Ecke (Gl,We,Haf) oder veganer Rahmsauce (So)Kräuternudeln (Gl,We) oder WeißkrautsalatDessertFruchtjoghurt Banane (La)	378	3.9
Kartoffeln oder Karottengemüse	72	1.0
Kartoffeln oder Reis oder Karottengemüse	72	2.4
Kohlrabi-Kartoffeleintopf (So,Sl)	112	2.0
Aramäische Rote LinsensuppeSojageschnetzeltes mit Champignons und Weißweinsauce (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	2.5
Döner vom Hähnchenspieß mit frischem Salattopping (Gl,La,Sl,Sf,G,We,Ro,Ge) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	350	2.1
Kartoffeln oder Broccoligemüse	72	3.2
Wedgeskartoffeln (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	2.0
"Falafel", Kichererbsenbällchen (Gl,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf)	378	2.9
Pulled Pork, verfeinert mit BBQ-Sauce im Burgerbrötchen (Gl,So,Sl,Se,S,We) mit Nachos	390	3.6
Currywurst vom Schwein (3,4,8,So,Se,S) oder Rindscurrywurst (2,3,4,So,Sl,R) mit Currysauce (1,2,9) und Pommes frites	344	3.5
Veggi Kraut Dog- XXL Hot Dog mit knackigem Kraut und Röstzwiebeln (1,2,Gl,Ei,So,Sl,Sf,We)	324	3.9
Kartoffeln oder Romanesco	72	1.7
Sellerierahmsuppe (Gl,So,Sl,Ge)	72	1.5
marinierte Hähnchenbruststreifen (Gl,So,G,We)	106	2.4
"Falafel", Kichererbsenbällchen (Gl,We) mit hausgemachter Tomatensalsa (6) oder Reis	355	3.1
Rindscurrywurst (2,3,4,So,Sl,R) oder Vegane Currywurst (So,Sl) mit Currysauce (1,2,9) und Pommes frites	340	4.0
frisch gefülltes Fladenbrot mit haugemachtem Kimchi, Salat und Zitronenaioli (1,Gl,Ei,Fi,La,Sf,Se,We,Ro,Ge) zur Wahl mit Hackfleisch (R) oder Falafel (Gl,We)	358	4.1
Reis oder Broccoligemüse	72	2.9
Hamburger, Rindfleischburger vom Grill mit Tomaten, Gurke, Salat und Sauce (1,2,9,Gl,Ei,So,Sf,Se,R,We)	382	3.9
Schwäbische Spätzle (Gl,Ei,We) verfeinert mit Spinat und Feta (La) und Sahnesauce (Gl,La,Sl,Ge)	263	4.4
Kraut Dog- XXL Hot Dog mit knackigem Kraut und Röstzwiebeln (1,2,3,4,Gl,Ei,So,Sl,Sf,R,We)	346	2.2
Vegane Lahmacun - gefüllte türkische Pizza (Gl,So,We) mit Salatfüllung mit veganem Joghurt-Kräuter-Dip (Gl,So,Sl,Sf,Ge)	414	5.0
"Hausgemachter Backfisch", Seelachsfilet im Backteig (5,Gl,Ei,Fi,Sw,We) mit hausgemachter Remouladensauce (1,2,9,Ei,La,Sf) und Kartoffelsalat (2,So,Sf)	394	3.7
Karotten-Ingwersuppe (So)Bohnen-Zucchini-Chili mit Vollkornreis (Gl,We) getoppt mit mini Frikadelle (Gl,Ei,G,We) mit Beilagensalat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)Fruchtjoghurt Pfirsich (La)Dessert	378	2.6
Schnitzel auf Weizenbasis (Gl,We) mit Zwiebel-Senfsauce (So,Sf) und Kartoffeln und Rahmkohlrabi (So)	378	2.7
Gebratene Hähnchenbrust (G) mit Mango-Currysauce (La)	317	3.6
Sellerierahmsuppe (Gl,So,Sl,Ge)Szegediner Sojagulasch (So)Penne Rigate - Pastasorte (Gl,We) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	3.5
Broccoli Ecke (Gl,We,Haf) mit veganer Rahmsauce (So) und Kräuternudeln (Gl,We) dazu Weißkrautsalat	378	3.1
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf) mit Nachos	441	3.9
Sojageschnetzeltes "Indische Art" (So) mit Vollkornreis	235	3.0
Piccata von der Hähnchenbrust (2,Gl,Ei,La,G,We) dazu Vollkorn-Boccolini (Gl,We) und Tomatensauce (2)	346	5.0
Vegane Lahmacun - gefüllte türkische Pizza (Gl,So,We) mit Salatfüllung mit veganem Joghurt-Kräuter-Dip (Gl,So,Sl,Sf,Ge)	414	3.0
Fully loaded fries "BBQ Pulled Turkey" (La,Sl,G)	367	3.2
"Gai Pad Prik" mit gegrilltem Gemüse und Tofu (2,Gl,So,We) mit Reis	319	2.2
Spiralli (Gl,We) "prosciutto" mit ital. Landschinken und Tomatensugo (2,6,S) in Bechamel (La)	250	1.6
Cevapcici vom Grill (Gl,Ei,Sf,S,R,We) mit würzigem Paprikadip (2,Sf) und Tomatenreis	385	3.2
marinierte Hähnchenbruststreifen (Gl,So,G,We)	106	2.7
Hühnerfricassee (gekochtes Hühnchen mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,G,Ge) mit Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	2.0
Vegane Cannelloni mit Ratatouille gefüllt (1,Gl,We) und Tomatensauce (2)	378	1.3
Vegane Lauchcremesuppe (Gl,So,Sl,Ge)Geschmorte Kohlroulade (Gl,S,We) mit BratensauceKartoffeln dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)Fruchtjoghurt Waldfrucht-Heidelbeer (1,La)Dessert	378	4.4
Penne Rigate - Pastasorte (Gl,We) oder Broccoligemüse	72	1.8
Lauchcremesuppe (Gl,So,Sl,Ge)Gebratenes Seelachsfilet (Fi) an Möhren-Ingwer-Rahmgemüse (So)KartoffelnDessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	1.0
Hausgemachter Linseneintopf (Sl,Sf)	223	3.3
Mainzer Bratwurst (3,S) oder Jackfruit Bratwurst mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf)	356	2.7
Hausgemachter Badischer Kartoffeleintopf (So,Sl)	112	2.0
Broccolirahmsuppe (So)6 gebackene Fischstäbchen (Gl,Fi,We) mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Pfirsich (La)	378	3.5
Gemüsesuppe (Gl,So,Sl,Ge)Tofuwürfel in Kokosmilch mit grünem Curry, Champignons und Frühlingszwiebeln (So) oder Reis mit buntem Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Vanille (La)	378	3.9
Spiralli (Gl,We) mit Linsenbolognese (2,Sl)	235	1.6
Gemüsesuppe (Gl,So,Sl,Ge)Geflügel-Nuggets (Gl,G,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Vanille (La)	378	2.2
Broccolirahmsuppe (So)Paniertes Hähnchenschnitzel (Gl,G,We) dazu Paprika-Radieschen-Dip (So) oder Reis oder WeißkrautsalatDessertFruchtjoghurt Banane (La)	378	4.0
Currywurst vom Schwein (3,4,8,So,Se,S) oder Rindscurrywurst (2,3,4,So,Sl,R) oder Vegane Currywurst (So,Sl) mit Currysauce (1,2,9) und Pommes frites	340	3.4
Aramäische Rote LinsensuppeSchweinegeschnetzeltes mit Champignons und Weißweinsauce (5,Gl,So,Sl,Sw,S,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	3.3
Penne Rigate - Pastasorte (Gl,We) mit sautiertem Broccoli und Karotte mit Käsesauce (2,Ei,La)	254	3.8
Hausgemachter Grüner Erbseneintopf (Sl)	223	4.2
Gebackener Camembert mit Preiselbeeren (Gl,La,We) dazu ein gemischter Salat	270	3.2
Kartoffeln oder Reis oder Broccoligemüse	72	1.6
Spinatstrudel "Griechische Art", mit Hirtenkäse gefüllt (Gl,Ei,La,We) mit Paprika Dip (1,2,9,La,Sf) und Reis	332	1.7
Jackfruit Bratwurst vom Grill mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf)	372	3.1
Fränkische Kartoffelsuppe (3,So,La,Sl)Sojafricassee (Sojawürfel mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	3.3
Kartoffelkroketten (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	2.7
"Falafel-Döner", Falafel mit frischem Salattopping (Gl,La,We,Ro,Ge) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	350	2.5
Kartoffeln oder Buntes Gemüse	72	1.6
Rahmkohlrabi (So)	72	2.3
Mainzer Bratwurst (3,S)vom Grill mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf)	341	2.9
Mainzer Bratwurst (3,S) oder Jackfruit Bratwurst mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf)	356	2.3
Germknödel mit Kirschfüllung (Gl,Ei,La,We) mit Dessertsauce "Vanillegeschmack" (La)	259	2.0
Cevapcici vom Grill (Gl,Ei,Sf,S,R,We) mit würzigem Paprikadip (2,Sf) und Tomatenreis	385	2.6
Paniertes Schweineschnitzel (Gl,Ei,S,We) mit Pilzrahmsauce (La) und Kartoffeln	348	2.9
Fränkische Kartoffelsuppe (3,So,La,Sl)Sojafricassee (Sojawürfel mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,Ge) oder Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	2.9
Spiralli (Gl,We) mit feuriger Cherrytomatensauce und Basilikum-Pesto (2,Ei,La,Nu,Man)	250	1.4
Tortellini mit Ricotta Spinat gefüllt (Gl,La,We) mit Tomatensauce (2) und Basilikum-Pesto (2,Ei,La,Nu,Man)	250	3.3
Vollkornreis oder Leipziger Allerlei	72	1.5
Lauchcremesuppe (Gl,So,Sl,Ge)Gebratenes Seelachsfilet (Fi) an Möhren-Ingwer-Rahmgemüse (So)KartoffelnDessertFruchtjoghurt Waldfrucht-Heidelbeer (1,La)	378	4.0
Quinoa-Reis- Bowl mit Reis, Gurken, Karotten und Radieschen	339	3.3
Paniertes Schnitzel XXL (Gl,S,We)	375	1.8
Falafelspieß vom Grill (Gl,We) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	358	4.5
Wedgeskartoffeln (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	1.0
"Dönerbox" gegrilltes Hähnchenfleisch nach Wahl mit (Gl,Sl,Sf,G,We) eine kleinen Portion Pommes frites inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf) oder Türkischer Reis (Gl,Ei,La,We) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	445	3.3
Frisch gegrillter Wrap (Gl,La,We)"Chili sin Carne" mit Bohnen und Mais (Gl,So,We)	358	3.6
"Falafel", Kichererbsenbällchen (Gl,We) mit hausgemachter Tomatensalsa (6) und Reis	355	2.4
Bulgur Buddha Bowl (3,Gl,Se,We)	339	2.8
Gemüsesuppe (Gl,So,Sl,Ge)Große Frikadelle (Gl,Ei,S,R,We) mit Zwiebel-Senfsauce (So,Sf)Kartoffeln oder Rahmkohlrabi (So)DessertFruchtjoghurt Vanille (La)	378	1.0
Hausgemachter Grüner Erbseneintopf (Sl)	223	2.4
mit Nachos zur Wahl mit Tomatensalsa mit Schmand (La)	105	1.7
Vollkornreis oder Grüne Bohnen	72	2.4
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf)	369	4.0
Aramäische Rote Linsensuppe	72	2.4
Karotten-Ingwersuppe (So)	72	3.2
Süß und saures Tofu mit Ananas (3,Gl,So,Nu,We) mit Gemüsereis (Sl)	271	2.7
Hühnerfricassee (gekochtes Hühnchen mit Champignons, Erbsen und Spargel in cremiger Sauce) (5,Gl,So,Sl,Sw,G,Ge) mit Reis dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	2.3
Nachos zur Wahl mit Tomatensalsa mit Schnittlauch-Sauerrahm Dip (La)	105	1.1
Veganer Jackfrucht BBQ Burger (Gl,Se,We,Ro,Ge,Haf) mit veganer Joppiesauce (Sf) mit Nachos	441	4.0
Kürbis-Soja-Bolognese (Gl,So,We) mit Spiralli (Gl,We)	358	3.9
Veganer-Kartoffel-Blumenkohl-Auflauf mit Kräutersauce (So)	256	2.7
Gemüsesuppe (Gl,So,Sl,Ge)Schnitzel auf Weizenbasis (Gl,We) mit Zwiebel-Senfsauce (So,Sf)Kartoffeln oder Rahmkohlrabi (So)DessertFruchtjoghurt Vanille (La)	378	2.8
Spiralli (Gl,We) "greek style" mit Hirtenkäse und Gemüse (6,La,Sl)	250	3.8
Gyros - Auflauf mit Kritharaki (Gl,Ei,La,Sl,G,We)	250	3.7
Spinatstrudel "Griechische Art", mit Hirtenkäse gefüllt (Gl,Ei,La,We) mit Paprika Dip (1,2,9,La,Sf) und Reis	332	2.9
Gebackener Camembert mit Preiselbeeren (Gl,La,We) dazu ein gemischter Salat	270	2.4
Penne Rigate - Pastasorte (Gl,We) und Sahnesauce aromatisiert mit Frankfurter Kräutern (Gl,La,Sl,Ge) getoppt mit Fetakäse (La)	250	3.0
Penne mit feurigem Tomaten-Mango-Linsenragout (Gl,We)	229	1.0
Quinoaburger vom Grill im Brötchen mit Zwiebeln, Tomaten und Gurken (2,9,Gl,Se,We,Ro,Ge,Haf)	396	3.1
Pfannengyros vom Schwein (3,Sl,S) mit Tzaziki (La) dazu Weißkrautsalat und Reis	336	2.0
Süß und saures Tofu mit Ananas (3,Gl,So,Nu,We) mit Gemüsereis (Sl)	271	2.8
Kartoffeln oder Reis oder Karottengemüse	72	1.5
Orientalische Kichererbsen-Kartoffel Tagine	394	3.8
Gebratene Hähnchenbrust (G) mit Mango-Currysauce (La)	317	3.1
Asiatische Nudelsalatbowl mit buntem Gemüse, Teriyakisauce, Sesam und frischem Koriander (Gl,So,Se,We) getoppt mit mini Frikadelle (Gl,Ei,G,We) mit buntem Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)	378	3.8
Broccolirahmsuppe (So)6 gebackene Fischstäbchen (Gl,Fi,We) mit Kartoffel-Gurken-Radieschen-Salat (2,So,Sf) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Pfirsich (La)	378	2.8
Tofuwürfel in Kokosmilch mit grünem Curry, Champignons und Frühlingszwiebeln (So) und Reis mit buntem Salat zur Wahl mit French Dressing (Sf)	378	2.9
Vollkornreis oder Leipziger Allerlei	72	1.1
Currywurst vom Schwein (3,4,8,So,Se,S) oder Rindscurrywurst (2,3,4,So,Sl,R) mit Currysauce (1,2,9) und Pommes frites	344	4.5
Penne mit feurigem Tomaten-Mango-Linsenragout (Gl,We)	229	2.6
Blumenkohlcremesuppe (So)Paprika-Sojarahmgulasch (So)Vollkorn Penne Rigate - Pastasorte (Gl,We) und veganem Gurkensalat (Sf)DessertFruchtjoghurt Pfirsich (La)	378	3.6
Hausgemachter Weißer Bohneneintopf (2,Sl)	223	3.2
Nachos	72	2.0
Tomatensuppe (2)	72	2.8
Gyros - Auflauf mit Kritharaki (Gl,Ei,La,Sl,G,We)	250	3.5
Gebratene Hähnchenbrust (G) mit Mango-Currysauce (La)	317	2.7
oder Hähnchenkepab (G)	106	2.2
Kartoffelkroketten (Gl,We) inkl. 1 Portion Ketchup (Sl) oder Mayonaise (3,Ei,Sf)	105	2.7
Gemüsesuppe (Gl,So,Sl,Ge)Geflügel-Nuggets (Gl,G,We) mit Knoblauchmayonnaise (Sf) mit Gemüsereis (Sl) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Vanille (La)	378	3.6
Kürbis-Soja-Bolognese (Gl,So,We) mit Spiralli (Gl,We)	235	2.3
hausgemachte Quinoa-Bowl mit Zitronenaioli (Sf) getoppt mit Hähnchenstreifen (G) getoppt mit Tofuwürfel (So)	269	1.8
Sellerierahmsuppe (Gl,So,Sl,Ge)Szegediner Sojagulasch (So)Penne Rigate - Pastasorte (Gl,We) dazu ein gemischter Salat zur Wahl mit French Dressing (Sf) oder Joghurtdressing (La)DessertFruchtjoghurt Erdbeer (La)	378	2.7
Orientalische Kichererbsen-Kartoffel Tagine	248	3.1
"Falafel-Döner", Falafel mit frischem Salattopping (Gl,La,We,Ro,Ge) dazu Knoblauchsauce (La) oder Joghurtsauce (La)	350	2.0
Kartoffeln oder Leipziger Allerlei	72	2.1
Kichererbsen-Ananas-Spinat-Curry mit indischen Kartoffeln	253	2.6
Khritaki mit gegrilltem Ratatouille und Feta (Gl,Ei,La,We) und Tomatensauce (2)	328	2.0
Kartoffeln oder Buntes Gemüse	72	1.0
hausgemachte Quinoa-Bowl mit Zitronenaioli (Sf) getoppt mit Hähnchenstreifen (G) getoppt mit Tofuwürfel (So)	269	2.8
